Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.911730042,-0.048199768,1.846859436,4.856949921,5.196457979
0.921732042,0.398321686,1.762434998,4.978497162,5.296250681
0.931735042,0.656983795,1.881587219,5.657485199,5.99826116
0.941737042,0.696351929,2.015408936,6.733298035,7.062866388
0.951739042,0.663270721,2.023791504,8.005951538,8.284378078
0.961742042,0.62016037,2.008972321,9.105265503,9.344861077
0.971744042,0.50894165,2.22661972,10.10024643,10.35528053
0.981747042,0.266445923,2.702031097,10.79929276,11.13538008
0.991749042,-0.165256348,3.332969055,11.13968491,11.62878206
1.001752042,-0.702189789,3.954177246,11.33038834,12.02107683
1.011754042,-1.055904236,4.237687683,11.59039764,12.38588908
1.021757042,-0.960552521,4.168381805,12.21729401,12.94451007
1.031759042,-0.479602661,3.867507477,13.08039917,13.64860708
1.041762042,0.147742767,3.455414429,13.98436935,14.40570384
1.051764125,0.729732513,3.038381653,14.8357988,15.16130597
1.061767125,1.015787659,2.572849731,15.56897415,15.81279028
1.071769125,1.071172485,2.048490143,16.16263962,16.3271137
1.081772125,1.065783691,1.404678955,16.58236679,16.67584799
1.091774125,1.129700775,0.713117065,16.61484924,16.66847249
1.101777125,1.147513733,-0.007933502,16.16907623,16.20974636
1.111779125,1.049467621,-0.612675934,15.37138504,15.41934603
1.121782125,1.165626068,-1.152752838,14.34571793,14.43908398
1.131784125,0.963845673,-1.543889465,13.20029984,13.32518326
1.141787125,0.755179596,-1.502126312,12.35425919,12.46813537
1.151789125,0.39787262,-1.152902527,11.64323776,11.70694121
1.161792125,0.035476227,-0.669108582,11.02951401,11.04984815
1.171794125,-0.182021484,-0.245639191,10.38944504,10.3939424
1.181797125,-0.294587402,0.161364441,9.749675446,9.755459575
1.191799125,-0.266595612,0.658630371,9.185348969,9.212790178
1.201802125,-0.166304169,1.123114471,8.679101715,8.753048028
1.211804125,-0.021704865,1.433868256,8.12390625,8.249503139
1.221807125,0.175135803,1.618733826,7.503596191,7.678211221
1.231809125,0.433348846,1.712888031,6.875951385,7.099329834
1.241812125,0.708476715,1.767823792,6.351142731,6.630547051
1.251814125,0.982107697,1.827998657,5.995332642,6.344298866
1.261817125,1.147513733,1.875749359,5.734125824,6.141288333
1.271819125,1.105002136,1.915267181,5.567372589,5.99040196
1.281822125,0.920435944,1.973346405,5.48414566,5.900606069
1.291824125,0.650098114,2.057621155,5.586981812,5.9892235
1.301827125,0.481249237,2.109563141,5.936804352,6.31882136
1.311829125,0.519868927,2.054328003,6.38512207,6.727578398
1.321831125,0.683628387,1.830992432,6.794071655,7.069603293
1.331834125,0.863254852,1.585203552,7.200326843,7.423125076
1.341836125,0.970731354,1.467548218,7.563920746,7.765881417
1.351839125,0.907562714,1.543440399,7.877368927,8.078293109
1.361841125,0.749940491,1.797911224,8.169112244,8.398171846
1.371844125,0.549656982,2.174528046,8.50651062,8.797239223
1.381846125,0.346230011,2.60458374,9.002129974,9.377743639
1.391849125,0.123792572,2.934946747,9.565558319,10.00645506
1.401851125,-0.012424164,3.115770721,10.16461258,10.63144066
1.411854125,-0.165705414,3.1744487,10.87862778,11.33353983
1.421856125,-0.255219269,3.109483795,11.50821854,11.92363704
1.431859125,-0.298479309,2.905607758,11.92510162,12.2776095
1.441861125,-0.343086548,2.688110046,12.17897369,12.47682028
1.451864125,-0.362845459,2.545756073,12.25112366,12.51808938
1.461866125,-0.311053162,2.544558563,12.33450027,12.59807245
1.471869125,-0.171842651,2.615660706,12.24887833,12.52622174
1.481871125,-0.097597046,2.677931213,11.99410812,12.28981165
1.491874125,-0.067659302,2.774779816,11.71942932,12.0436292
1.501876125,-0.144150238,2.890339508,11.61794037,11.97294367
1.511879125,-0.264499969,3.014581146,11.7462236,12.12977447
1.521881125,-0.40490799,3.098556519,12.00922668,12.40913085
1.531884125,-0.604443054,3.207380219,12.3593486,12.783041
1.541886125,-0.875379639,3.386407928,12.79239807,13.26195674
1.551889125,-1.220711517,3.561394043,13.21197556,13.7379024
1.561891125,-1.553020477,3.75134903,13.68574036,14.27529269
1.571894125,-1.908980255,3.937861176,14.24138489,14.89859053
1.581896125,-2.171234894,4.030518494,14.85929993,15.54857339
1.591899125,-2.227966919,4.044289856,15.46134796,16.13608992
1.601901125,-1.98562088,3.93845993,15.89933716,16.49979027
1.611904125,-1.499431915,3.720662842,16.03480545,16.52896288
1.621906125,-1.0086026,3.492088165,15.80084198,16.21353034
1.631908125,-0.611328735,3.422931976,15.13143402,15.52580052
1.641911125,-0.214653625,3.548969879,13.94574966,14.39184481
1.651913125,0.630189514,3.498375092,12.35830078,12.85936878
1.661916125,1.900597687,2.982697449,10.75513458,11.32173465
1.671918125,2.925366669,2.229463806,9.429940338,10.12186019
1.681921125,3.069067841,1.835183716,8.688681793,9.395757978
1.691923125,2.400857391,1.844464417,8.362360382,8.893550267
1.701926125,1.554068298,1.837129669,8.114625549,8.463883358
1.711928125,0.697699127,1.58774826,7.975415039,8.161799658
1.721931125,-0.061522064,1.275198212,7.904761963,8.007195335
1.731933125,-0.791104889,0.962348785,7.861501923,7.959596385
1.741936125,-1.44269989,0.723295898,7.611671448,7.780879266
1.751938125,-1.911824341,0.735570374,7.127129059,7.415666167
1.761941125,-2.277214508,0.960103455,6.48107254,6.936267428
1.771943125,-2.421065369,1.387464752,5.788762207,6.426226252
1.781946125,-2.380050659,1.906136169,5.178630981,6.009676787
1.791948125,-2.56012619,1.925446014,4.524491272,5.543700004
1.801951125,-2.914888458,2.216590576,4.069736938,5.4747244
1.811953125,-3.000809784,2.405198364,3.486399994,5.190840341
1.821956125,-2.652334442,2.551743622,2.928210754,4.703263944
1.831958125,-2.117496643,2.695744171,2.62449234,4.317266347
1.841961125,-1.699116669,2.749781799,2.47121109,4.068805924
1.851963125,-1.343755646,2.839595032,2.463277588,3.992081619
1.861966125,-1.085692291,2.951711884,2.568658447,4.060706467
1.871968125,-0.583935699,2.387834473,2.148631897,3.264866521
1.881971125,-0.302670593,2.582878876,2.117646332,3.353699265
1.891973125,-0.407303009,3.462000732,3.419339447,4.8829527
1.901976125,0.279019775,3.556604004,4.182153168,5.497061869
1.911978125,1.468895416,3.054847412,4.433779907,5.581052833
1.921981125,1.979034576,2.35774704,4.991071014,5.863986599
1.931983125,1.948797455,1.968556366,6.077212372,6.678737598
1.941985125,1.918859711,1.824705505,7.200626221,7.672065611
1.951988125,1.431473236,1.72935379,8.559500427,8.84900151
1.961990125,0.897084503,1.426832886,9.891131287,10.03369776
1.971993125,0.538130951,0.817001038,10.44018951,10.48592546
1.981995125,0.18022522,0.229622498,10.40635986,10.41045307
1.991998125,-0.008831635,-0.053289185,10.14066238,10.14080625
2.002000125,0.219443665,0.167202301,9.674831085,9.678763798
2.012003125,0.855920105,1.047821045,9.961035919,10.05250042
2.022005125,1.29765152,2.383942566,11.94590836,12.25037992
2.032008125,1.819017334,3.590733032,15.27259048,15.79411941
2.042010125,2.529440002,3.642076263,18.71632919,19.23444215
2.052013375,2.784210205,2.348017273,21.29621429,21.60541031
2.062015375,2.258503418,0.675245819,22.52920029,22.65218886
2.072018375,1.063238983,-0.198636932,22.6523941,22.67820302
2.082020375,0.385747833,-1.550775146,20.96330658,21.02412728
2.092023375,-0.052989807,-2.890788574,18.05186096,18.28193509
2.102025375,-0.447269897,-2.955903168,15.2484906,15.53878629
2.112028375,-0.693208466,-2.120340729,12.90122177,13.09266611
2.122030375,-0.697549438,-0.952619019,11.09477829,11.15742638
2.132033375,-1.666933594,0.692759399,10.2360141,10.39396786
2.142035375,-2.951711884,2.252066803,9.597741394,10.29082348
2.152038375,-2.737058258,2.799478455,9.096583557,9.903352964
2.162040375,-2.417173462,2.574795685,8.635093231,9.329369511
2.172043375,-2.043999481,2.205363922,8.050409088,8.593640113
2.182045375,-1.365161133,2.400707703,7.402107239,7.900522386
2.192048375,-0.547261963,2.729573822,6.896309052,7.437011997
2.202050375,0.186362457,3.125799866,6.280040588,7.01742585
2.212053375,0.79215271,3.480412445,5.579647064,6.623687648
2.222055375,1.25079895,3.718267822,4.97759903,6.337705082
2.232058375,1.575174408,3.88112915,4.43812088,6.102561335
2.242060375,1.658251648,4.010909271,3.946243744,5.866006427
2.252062375,1.483564911,3.857029266,3.754642181,5.583455697
2.262065375,0.920585632,3.159330139,3.874692535,5.083511294
2.272067375,0.205372925,2.586770782,4.047882385,4.80821307
2.282070375,-0.242795105,2.452050934,4.244872742,4.908202098
2.292072375,-0.418080597,2.014211426,4.435127106,4.888986756
2.302075375,-0.442629547,1.538201294,4.432732086,4.712865146
2.312077375,-0.493224335,1.232686615,4.632117462,4.818640754
2.322080375,-0.642014923,1.242715759,5.420078888,5.597658508
2.332082375,-0.920136566,1.636696472,6.687642975,6.946221649
2.342085375,-1.136586456,2.305505676,8.934919739,9.297310145
2.352087375,-1.197060699,3.078797607,10.1961969,10.71794664
2.362090375,-0.679437103,3.597019958,9.863588562,10.52095845
2.372092375,-0.82134201,3.842060394,12.00593353,12.63243725
2.382095375,-1.035845947,3.840713196,12.90646088,13.50558355
2.392097375,-0.912053375,3.445834351,13.84905075,14.30041337
2.402100375,-0.952619019,3.049458618,14.72038879,15.06308491
2.412102375,-1.037342834,2.750979309,15.18936356,15.47128736
2.422105375,-1.071621552,2.685116272,15.37842041,15.64781251
2.432107375,-0.922830963,2.711910553,15.38276138,15.64721776
2.442110375,-0.625399475,2.712658997,15.35521866,15.60552413
2.452112375,-0.606538696,2.661764832,14.97830246,15.22505914
2.462115375,-0.889450378,2.456840973,14.30679886,14.54344124
2.472117375,-1.252744904,2.212698669,13.35417984,13.59409888
2.482120375,-1.590891724,2.204914856,12.25815903,12.55607617
2.492122375,-1.930385742,2.030228119,11.1676767,11.51369698
2.502125375,-2.229763184,1.695374451,9.915231171,10.3032979
2.512127375,-2.229164429,1.342707825,8.545279999,8.932740263
2.522130375,-2.078427887,1.141077118,7.505841522,7.871440556
2.532132375,-1.729204102,1.049018555,6.790928192,7.085710442
2.542135375,-1.264720001,1.047371979,6.205495605,6.419087198
2.552137375,-0.757275238,1.113833771,5.849984894,6.003033792
2.562139375,0.035925293,1.335223389,5.889802094,6.039360962
2.572142375,0.916394348,1.615590363,6.124514008,6.399967394
2.582144375,1.520987091,1.816173248,6.347550201,6.775195979
