"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.306103750E0,2.809507599E0,1.840377914E1,2.746638336E0,1.881851328E1
2.316051750E0,1.437311096E0,1.577823898E1,4.601131897E0,1.649815454E1
2.325998750E0,7.915539551E-1,1.344863342E1,5.705684967E0,1.463034995E1
2.335946750E0,6.447093201E-1,1.119806351E1,6.310726776E0,1.287002521E1
2.345893750E0,6.035449219E-1,8.842861176E0,6.204148407E0,1.081905346E1
2.355840750E0,2.019300842E-1,6.224655762E0,5.324727173E0,8.193890076E0
2.365788750E0,-3.716770935E-1,3.510050812E0,4.211043091E0,5.494677832E0
2.375736667E0,-9.900411987E-1,1.142124939E0,3.543730774E0,3.852617130E0
2.385684667E0,-2.178719330E0,-1.617835693E0,3.063529358E0,4.092605817E0
2.395631667E0,-2.095791779E0,-3.996988220E0,1.552122345E0,4.772561344E0
2.405578667E0,-1.320703583E0,-4.412374420E0,-1.309776306E-1,4.607652452E0
2.415526667E0,-5.071453857E-1,-4.497247925E0,-1.880539398E0,4.900904383E0
2.425473667E0,8.399034119E-1,-4.729115753E0,-3.286715240E0,5.820006067E0
2.435421667E0,1.298998718E0,-5.299280090E0,-4.159250793E0,6.860694885E0
2.445368667E0,1.112785950E0,-5.979016571E0,-3.954177246E0,7.254133265E0
2.455315667E0,5.292993164E-1,-6.455475769E0,-2.898871765E0,7.096251312E0
2.465263667E0,-2.574645996E-1,-6.589596863E0,-2.065554657E0,6.910542010E0
2.475210667E0,-9.485774231E-1,-6.113586731E0,-1.832189941E0,6.452337702E0
2.485158667E0,-1.766027527E0,-5.681585083E0,-1.855840759E0,6.232447930E0
2.495105667E0,-2.471211090E0,-5.145250397E0,-1.728156281E0,5.963808349E0
2.505052667E0,-3.019371185E0,-4.678970032E0,-1.587897949E0,5.790577071E0
2.515000667E0,-3.184777222E0,-4.030368805E0,-1.745969238E0,5.425411250E0
2.524947667E0,-2.970722351E0,-3.334016876E0,-1.689386902E0,4.774399221E0
2.534895667E0,-2.589165802E0,-2.816692657E0,-1.200204163E0,4.009741526E0
2.544842667E0,-2.294578400E0,-2.493215332E0,-8.008346558E-1,3.481745090E0
2.554789667E0,-1.723515930E0,-1.933080139E0,-5.339396667E-1,2.644314193E0
2.564737667E0,-1.012045441E0,-1.610800323E0,-1.776805115E-1,1.910623987E0
2.574684667E0,-4.802014160E-1,-1.202748871E0,1.642085266E-1,1.305435822E0
2.584632667E0,1.089733887E-1,-3.338058472E-1,4.668791199E-1,5.841897428E-1
2.594579667E0,1.193019104E0,5.339396667E-1,8.656498718E-1,1.567716764E0
2.604526667E0,2.082768860E0,1.188678131E0,1.441352692E0,2.797924124E0
2.614474667E0,2.943479004E0,1.887275391E0,2.016307068E0,4.036257083E0
2.624421667E0,3.598516846E0,2.762954407E0,2.542911987E0,5.200927025E0
2.634369667E0,4.127516785E0,3.829486542E0,2.806663513E0,6.291162218E0
2.644316667E0,4.501439209E0,5.171595612E0,3.203488312E0,7.567740316E0
2.654263667E0,4.808151398E0,6.727609863E0,3.756588135E0,9.082456097E0
2.664211667E0,3.021766205E0,8.234376526E0,3.358865204E0,9.392443943E0
2.674158667E0,-8.502319336E-2,1.086425766E1,2.866539001E0,1.123638595E1
2.684106667E0,-2.795436859E0,1.384590729E1,3.278033295E0,1.450065923E1
2.694053667E0,-2.754571838E0,1.729907639E1,5.687722321E0,1.841727165E1
2.704000667E0,-1.142274628E0,2.178015793E1,1.061113403E1,2.425440653E1
2.713948667E0,2.376308441E0,2.602862320E1,1.619362518E1,3.074686267E1
2.723895667E0,5.494324493E0,2.935350906E1,1.855271942E1,3.515706890E1
2.733843667E0,7.569758606E0,3.116848480E1,1.574156525E1,3.572915569E1
2.743790667E0,8.755442963E0,3.198219269E1,9.960287476E0,3.462261916E1
2.753737667E0,1.010728180E1,3.349809036E1,7.154671783E0,3.571370230E1
2.763685667E0,1.488564514E1,3.561663483E1,8.524922333E0,3.953228312E1
2.773632667E0,1.967284012E1,3.695320541E1,1.138697067E1,4.338459554E1
2.783580667E0,2.080763031E1,3.614832916E1,1.299298096E1,4.368611604E1
2.793527667E0,1.798839294E1,3.384776321E1,1.134939880E1,3.997577027E1
2.803474667E0,1.391656036E1,3.134571625E1,7.978708191E0,3.521199176E1
2.813422667E0,1.059032730E1,2.863096161E1,5.626948700E0,3.104109448E1
2.823369667E0,8.069868622E0,2.530293228E1,4.963827667E0,2.701852599E1
2.833317667E0,5.853577423E0,2.201936050E1,5.034630432E0,2.333375472E1
2.843264667E0,4.088298340E0,1.883338577E1,4.659510498E0,1.982729535E1
