"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.953559513E1,4.050576782E0,2.557566513E1,3.372636566E0,2.611314796E1
4.954554213E1,4.521048431E0,2.336236771E1,1.209335175E0,2.382651035E1
4.955549012E1,3.961661682E0,2.079954712E1,2.893482971E-1,2.117544914E1
4.956543713E1,2.867586823E0,1.792672119E1,7.388635254E-1,1.816965344E1
4.957538513E1,2.050885162E0,1.511631546E1,1.656006317E0,1.534442830E1
4.958533212E1,1.902693329E0,1.255289612E1,2.222129059E0,1.288927075E1
4.959528013E1,2.310744781E0,1.033106644E1,2.220033417E0,1.081660869E1
4.960522713E1,2.602937164E0,7.888894958E0,1.650318146E0,8.469562889E0
4.961517512E1,2.278861084E0,5.550457764E0,1.065035248E0,6.093856686E0
4.962512213E1,1.609902191E0,3.731889496E0,4.661306763E-1,4.090973244E0
4.963506913E1,8.039781189E-1,2.157912598E0,-3.704795837E-1,2.332428502E0
4.964501712E1,2.387535095E-1,5.186714172E-1,-9.717791748E-1,1.127110483E0
4.965496413E1,1.197509766E-1,-1.093476105E0,-1.322200470E0,1.719954758E0
4.966491213E1,4.447251892E-1,-2.059417419E0,-1.661544800E0,2.683227855E0
4.967485912E1,7.360194397E-1,-2.945724335E0,-1.367406464E0,3.329987524E0
4.968480713E1,9.894424438E-1,-3.857029266E0,-6.950047302E-1,4.042116115E0
4.969475413E1,1.246907043E0,-4.417613525E0,3.215313721E-1,4.601463773E0
4.970470212E1,1.660496979E0,-4.615502014E0,1.011746063E0,5.008366915E0
4.971464913E1,2.104024658E0,-4.731810150E0,1.093925171E0,5.292789372E0
4.972459713E1,2.407892761E0,-4.836292877E0,7.056326294E-1,5.448448747E0
4.973454412E1,2.743494873E0,-4.592150574E0,-2.157014465E-1,5.353609822E0
4.974449212E1,2.776576080E0,-4.155358887E0,-1.104253693E0,5.118179210E0
4.975443913E1,2.341580658E0,-3.870950317E0,-1.915117493E0,4.912731557E0
4.976438712E1,1.691632233E0,-3.473826141E0,-2.469564514E0,4.585611907E0
4.977433412E1,8.460406494E-1,-2.807711334E0,-2.647095337E0,3.950460915E0
4.978428213E1,1.981878662E-1,-2.017654266E0,-2.524649963E0,3.237910531E0
4.979422912E1,-1.428030396E-1,-1.531465302E0,-2.137554932E0,2.633423582E0
4.980417683E1,-2.356100464E-1,-1.187181244E0,-1.305435333E0,1.780188981E0
4.981412483E1,-5.972579956E-2,-7.695497131E-1,-2.643502808E-1,8.158768308E-1
4.982407183E1,-8.981323242E-4,-3.775149536E-1,6.933581543E-1,7.894706308E-1
4.983401983E1,-1.595681763E-1,-7.409591675E-2,1.324296112E0,1.335931286E0
4.984396683E1,-2.097138977E-1,2.248324585E-1,1.635648651E0,1.664294464E0
4.985391483E1,-4.056564331E-2,6.532415771E-1,1.688937836E0,1.811320276E0
4.986386183E1,-3.544628906E-1,8.831634521E-1,1.613494720E0,1.873228987E0
4.987380983E1,-1.161584473E0,9.169931030E-1,1.511107635E0,2.115088916E0
4.988375683E1,-1.982028351E0,1.255139923E0,1.419348450E0,2.741963281E0
4.989370483E1,-2.454296265E0,1.849853210E0,1.168170776E0,3.287879258E0
4.990365183E1,-2.485281830E0,2.540816345E0,6.655160522E-1,3.615976367E0
4.991359983E1,-1.858984222E0,3.638184357E0,6.032455444E-2,4.086055164E0
4.992354683E1,-7.252418518E-1,5.247936859E0,-5.284011841E-2,5.298075981E0
4.993349483E1,2.797682190E-1,7.385641479E0,2.800675964E-1,7.396242842E0
4.994344183E1,4.182302856E-1,1.001387604E1,9.101074219E-1,1.006384248E1
4.995338983E1,4.996609497E-1,1.355027206E1,1.511706390E0,1.364348893E1
4.996333683E1,7.951464844E-1,1.779574356E1,1.761387177E0,1.790036959E1
4.997328383E1,8.433462524E-1,2.192775101E1,1.661395111E0,2.200676557E1
4.998323183E1,2.731819153E-1,2.556144470E1,1.509161682E0,2.560741402E1
4.999317883E1,-9.310638428E-2,2.850133118E1,1.191222839E0,2.852636604E1
5.000312683E1,1.453327789E0,3.078094070E1,9.562115479E-1,3.083006346E1
5.001307383E1,4.078269196E0,3.168386307E1,2.051334229E0,3.201105170E1
5.002302183E1,6.272406464E0,3.124362854E1,5.198240204E0,3.228821934E1
5.003296883E1,7.140151978E0,3.111714157E1,8.982520752E0,3.316540289E1
5.004291683E1,5.074597321E0,3.115396500E1,1.251098328E1,3.395358266E1
5.005286383E1,2.132016449E0,3.115636002E1,1.381791550E1,3.414965669E1
5.006281183E1,7.939489746E-1,3.123285095E1,1.281185760E1,3.376781054E1
5.007275883E1,1.436263275E0,3.082809265E1,1.044572800E1,3.258139626E1
5.008270683E1,2.740052032E0,2.955274475E1,7.855963440E0,3.070160857E1
5.009265383E1,3.295247498E0,2.797487595E1,5.629792786E0,2.872537044E1
5.010260183E1,2.411634979E0,2.632620438E1,3.965104523E0,2.673213561E1
5.011254883E1,5.348377991E-1,2.419643326E1,3.066373444E0,2.439582095E1
5.012249683E1,-1.005159760E0,2.151730453E1,2.440524902E0,2.167858165E1
5.013244383E1,-1.110989685E0,1.884700745E1,1.930834808E0,1.897820094E1
5.014239183E1,-2.769241333E-1,1.579545319E1,1.354682922E0,1.585585678E1
5.015233883E1,3.053649902E-1,1.239662109E1,1.088536377E0,1.244806707E1
5.016228583E1,3.814068604E-1,9.053473206E0,8.660989380E-1,9.102800429E0
5.017223383E1,4.605921936E-1,6.046825562E0,6.258485413E-1,6.096550741E0
5.018218083E1,3.939807129E-1,3.244952087E0,4.905299377E-1,3.305382651E0
5.019212883E1,3.290158081E-1,7.881111145E-1,2.763253784E-1,8.976225518E-1
5.020207583E1,1.234931946E-1,-1.278491364E0,-1.288819885E-1,1.290891670E0
5.021202383E1,-2.682421875E-1,-3.290008392E0,-6.659651184E-1,3.367435023E0
5.022197083E1,-2.014810181E-1,-4.957241364E0,-1.231489105E0,5.111888296E0
5.023191883E1,4.779560852E-1,-6.111491089E0,-1.705253906E0,6.362912559E0
5.024186583E1,1.385069733E0,-6.996001740E0,-2.038910065E0,7.417520661E0
5.025181383E1,2.500550079E0,-7.625592499E0,-2.120939484E0,8.300650333E0
5.026176083E1,3.829935608E0,-7.688012695E0,-1.966909790E0,8.811508389E0
5.027170883E1,4.657863922E0,-7.385192413E0,-1.578317871E0,8.872871610E0
5.028165583E1,4.702770538E0,-6.935976563E0,-1.449435883E0,8.504392159E0
5.029160383E1,3.937112732E0,-6.146817627E0,-1.366957397E0,7.426492855E0
5.030155083E1,2.977158966E0,-5.189109192E0,-1.450783081E0,6.155899712E0
5.031149883E1,1.848655701E0,-4.405638428E0,-1.563648376E0,5.027143732E0
5.032144583E1,1.189127197E0,-3.401227112E0,-1.857337646E0,4.053649281E0
5.033139383E1,6.738986206E-1,-2.464624786E0,-2.050286407E0,3.276001990E0
5.034134083E1,1.173559570E-1,-1.767674103E0,-1.816472626E0,2.537324763E0
5.035128783E1,-5.766009521E-1,-1.095272369E0,-1.141526184E0,1.683796974E0
5.036123583E1,-1.140777740E0,-4.020639038E-1,-2.962339783E-1,1.245304704E0
5.037118283E1,-1.310075684E0,1.800755310E-1,4.953199768E-1,1.412114504E0
5.038113083E1,-1.122216339E0,6.968009949E-1,1.148262177E0,1.750259171E0
5.039107783E1,-9.520202637E-1,1.047222290E0,1.740730133E0,2.243470192E0
5.040102583E1,-8.349636841E-1,1.450483704E0,2.178270264E0,2.746985379E0
5.041097283E1,-1.033001862E0,1.869612122E0,2.546953583E0,3.324081059E0
5.042092083E1,-1.397044830E0,2.085463257E0,2.494113464E0,3.538572202E0
5.043086783E1,-1.626966705E0,2.271676025E0,2.213147736E0,3.564485310E0
5.044081583E1,-1.628912659E0,2.688858490E0,2.104324036E0,3.783053803E0
5.045076283E1,-1.627415771E0,3.439248047E0,2.099384308E0,4.345609703E0
5.046071083E1,-1.556014252E0,4.389921112E0,2.084714813E0,5.102805461E0
5.047065783E1,-8.867559814E-1,5.808371429E0,1.887874146E0,6.171513884E0
5.048060583E1,-3.049159241E-1,7.630382538E0,1.508562927E0,7.784052511E0
5.049055283E1,-1.559756470E-1,9.925709381E0,1.231489105E0,1.000302957E1
5.050050083E1,2.016307068E-1,1.308279419E1,9.693841553E-1,1.312020824E1
5.051044783E1,1.148561554E0,1.694206879E1,9.292675781E-1,1.700636430E1
5.052039583E1,2.326312408E0,2.102827148E1,8.252339172E-1,2.117264608E1
5.053034283E1,2.047142944E0,2.446093323E1,7.632627869E-1,2.455831058E1
5.054028983E1,1.303639069E0,2.717434067E1,6.712042236E-1,2.721387111E1
5.055023783E1,2.018702087E0,2.948224136E1,8.913963318E-1,2.956471379E1
5.056018483E1,4.402644653E0,3.065595062E1,2.512076111E0,3.107219199E1
5.057013283E1,7.500153351E0,3.073423782E1,5.052443390E0,3.203705447E1
5.058007983E1,8.744216309E0,3.112881729E1,7.964787140E0,3.330018647E1
5.059002783E1,6.365512848E0,3.260055679E1,1.105960144E1,3.500901086E1
5.059997483E1,2.035467224E0,3.408666641E1,1.254630981E1,3.637930516E1
5.060992283E1,-1.673968964E0,3.466311768E1,1.176553345E1,3.664371264E1
5.061986983E1,-4.048481140E0,3.451492584E1,1.026101212E1,3.623477163E1
5.062981783E1,-3.966751099E0,3.402230026E1,9.398206329E0,3.551870369E1
5.063976483E1,-2.517015839E0,3.273198349E1,9.755363617E0,3.424741204E1
5.064971283E1,-2.005080414E0,3.004941193E1,1.062445633E1,3.193534996E1
5.065965983E1,-1.520388336E0,2.636931473E1,1.065229843E1,2.848023528E1
5.066960783E1,-6.405180359E-1,2.217997650E1,9.460776215E0,2.412193830E1
5.067955483E1,-1.646575928E-3,1.805410629E1,7.292385406E0,1.947125167E1
5.068950283E1,2.192939758E-1,1.433374283E1,4.605023804E0,1.505690930E1
5.069944983E1,5.466632080E-1,1.074944641E1,1.693578186E0,1.089576275E1
5.070939683E1,1.284329224E0,7.399263153E0,-1.126108246E0,7.593860451E0
5.071934483E1,1.869612122E0,4.550686798E0,-3.275338898E0,5.910333723E0
5.072929183E1,1.841919708E0,2.005679169E0,-4.365821228E0,5.145465201E0
5.073923983E1,1.687590637E0,-1.416055298E-1,-4.430337067E0,4.742984378E0
5.074918683E1,1.763482819E0,-1.743873596E0,-3.436853027E0,4.238269164E0
5.075913483E1,1.318907318E0,-3.113974457E0,-2.026635590E0,3.942537919E0
5.076908183E1,3.177891541E-1,-4.343068542E0,-5.303471375E-1,4.386855639E0
5.077902983E1,-2.191442871E-1,-5.136119385E0,7.655081177E-1,5.197475275E0
5.078897683E1,2.035766602E-1,-5.459596710E0,1.344204712E0,5.626324378E0
5.079892483E1,1.068178711E0,-5.336702271E0,1.267414398E0,5.588178249E0
5.080887133E1,1.712438965E0,-4.909340973E0,7.191046143E-1,5.248922503E0
5.081881933E1,1.867217102E0,-4.377347260E0,-9.624984741E-2,4.759929912E0
5.082876633E1,1.685944061E0,-3.748055878E0,-8.890013123E-1,4.204836926E0
5.083871433E1,1.272054749E0,-3.158581696E0,-1.582658844E0,3.754939497E0
5.084866133E1,7.918533325E-1,-2.699785767E0,-2.143841858E0,3.537221056E0
5.085860933E1,4.391867065E-1,-2.386337585E0,-2.354902954E0,3.381280816E0
5.086855633E1,2.492317200E-1,-2.256856842E0,-2.321522369E0,3.247304323E0
5.087850433E1,2.633024597E-1,-2.154469757E0,-2.035616913E0,2.975702326E0
5.088845133E1,3.076103210E-1,-2.207609253E0,-1.675615540E0,2.788521142E0
5.089839933E1,3.614982605E-1,-2.329006805E0,-1.149609375E0,2.622318708E0
5.090834633E1,4.797523499E-1,-2.254461823E0,-4.746629333E-1,2.353309441E0
5.091829333E1,4.914280701E-1,-2.054777069E0,2.017803955E-1,2.122339671E0
5.092824133E1,4.583468628E-1,-1.889071655E0,6.704557800E-1,2.056254974E0
5.093818833E1,4.665797424E-1,-1.754052429E0,8.744815063E-1,2.014724419E0
5.094813633E1,5.831872559E-1,-1.483415222E0,9.063652039E-1,1.833610095E0
5.095808333E1,5.962101746E-1,-9.279203796E-1,9.618997192E-1,1.463473223E0
5.096803133E1,4.176315308E-1,-2.540217590E-1,1.185085602E0,1.281940339E0
5.097797833E1,-1.432521057E-1,5.180726624E-1,1.322350159E0,1.427420888E0
5.098792633E1,-6.301895142E-1,1.536105652E0,1.291364594E0,2.103421477E0
5.099787333E1,-9.710307312E-1,2.659818878E0,1.210682373E0,3.079494919E0
5.100782133E1,-1.179846497E0,3.804937592E0,1.128054199E0,4.140301210E0
5.101776833E1,-9.111552429E-1,5.299429779E0,9.148974609E-1,5.454465806E0
5.102771633E1,-3.213816833E-1,7.172784119E0,6.068380737E-1,7.205579133E0
5.103766333E1,8.083190918E-3,9.541608124E0,6.379733276E-1,9.562915920E0
5.104761133E1,3.372486877E-1,1.242850479E1,1.351090393E0,1.250627496E1
5.105755833E1,7.890092468E-1,1.591131226E1,2.867437134E0,1.618686471E1
5.106750633E1,9.006770325E-1,1.954320969E1,4.603227539E0,2.009820807E1
5.107745333E1,5.987548828E-1,2.270852737E1,5.513185272E0,2.337586223E1
5.108740133E1,-3.016227722E-1,2.517210434E1,5.055137787E0,2.567645286E1
5.109734833E1,-1.032852173E-1,2.704890152E1,3.265010376E0,2.724544061E1
5.110729533E1,3.438050537E0,2.862407593E1,4.974156189E-1,2.883410024E1
5.111724333E1,6.436764679E0,2.828323471E1,-1.342258759E0,2.903747516E1
5.112719033E1,9.177565155E0,2.741249542E1,-2.492167511E0,2.901522887E1
5.113713833E1,1.084120560E1,2.738929367E1,-2.373913422E0,2.955233682E1
5.114708533E1,9.289532318E0,2.684801926E1,-1.694476318E-1,2.841021403E1
5.115703333E1,6.958280182E0,2.614044067E1,3.351081390E0,2.725747692E1
5.116698033E1,4.907544708E0,2.601754623E1,7.878416748E0,2.762365214E1
5.117692833E1,3.929927673E0,2.584675140E1,1.227911545E1,2.888382879E1
5.118687533E1,4.468358002E0,2.559602280E1,1.564606384E1,3.033021464E1
5.119682333E1,5.044210510E0,2.559751968E1,1.717812790E1,3.123723982E1
5.120677033E1,3.395389252E0,2.509995438E1,1.663954788E1,3.030529544E1
5.121671833E1,5.941145325E-1,2.400318512E1,1.407612854E1,2.783241388E1
5.122666533E1,-1.877096558E0,2.245824783E1,1.049527496E1,2.486055478E1
5.123661333E1,-2.985391846E0,2.045062271E1,6.665039978E0,2.171550809E1
5.124656033E1,-2.404898987E0,1.770862473E1,3.232827301E0,1.816122521E1
5.125650833E1,-1.635648651E0,1.423584641E1,7.387138367E-1,1.434853189E1
5.126645533E1,-4.981640625E-1,1.056338333E1,-1.217717743E0,1.064500218E1
5.127640333E1,1.025816803E0,6.992259521E0,-2.717748413E0,7.571667568E0
5.128635033E1,1.999841309E0,3.834276581E0,-3.300486603E0,5.440060107E0
5.129629833E1,2.301913147E0,1.273102570E0,-3.011437683E0,3.998543636E0
5.130624533E1,1.989213409E0,-9.479786682E-1,-2.151775360E0,3.079897846E0
5.131619233E1,1.305585022E0,-2.786305847E0,-9.927355957E-1,3.233199110E0
5.132614033E1,1.025517426E0,-3.924239502E0,-6.391708374E-2,4.056528941E0
5.133608733E1,1.259480896E0,-4.583917694E0,6.132746887E-1,4.793193027E0
5.134603533E1,1.406924286E0,-5.215304718E0,7.839198303E-1,5.458330289E0
5.135598233E1,1.443298645E0,-5.453010406E0,5.144801331E-1,5.664196614E0
5.136593033E1,1.426234131E0,-5.410199432E0,1.182540894E-2,5.595046160E0
5.137587733E1,1.256487122E0,-5.248685303E0,-6.084846497E-1,5.431179509E0
5.138582533E1,1.218017120E0,-5.003644867E0,-1.215921478E0,5.291360194E0
5.139577233E1,1.455423431E0,-4.605323181E0,-1.735491028E0,5.132171867E0
5.140572033E1,1.618135071E0,-4.055965576E0,-2.138303375E0,4.862258651E0
5.141566733E1,1.561253357E0,-3.465892639E0,-2.402354279E0,4.496802187E0
5.142561533E1,1.113384705E0,-2.725232849E0,-2.381996613E0,3.786875684E0
5.143556233E1,3.522175598E-1,-1.892065430E0,-1.802701263E0,2.636987039E0
5.144551033E1,-2.146536255E-1,-1.059197388E0,-1.049766998E0,1.506647283E0
5.145545733E1,-7.170089722E-1,-3.995191956E-1,-4.174818420E-1,9.208737928E-1
5.146540533E1,-8.660989380E-1,9.550140381E-2,3.293151855E-3,8.713545394E-1
5.147535233E1,-7.129673767E-1,3.710783386E-1,3.586541748E-1,8.801445511E-1
5.148530033E1,-4.318519592E-1,5.248086548E-1,7.062313843E-1,9.801443807E-1
5.149524733E1,-2.055226135E-1,6.973997498E-1,1.074914703E0,1.297708586E0
5.150519533E1,-1.258882141E-1,1.014590149E0,1.449884949E0,1.774093396E0
5.151514233E1,-2.682421875E-1,1.366358643E0,1.800306244E0,2.275959662E0
5.152508933E1,-4.960684204E-1,1.847308502E0,1.972298584E0,2.747470525E0
5.153503733E1,-7.634124756E-1,2.434088287E0,1.919308777E0,3.192386346E0
5.154498433E1,-9.523196411E-1,3.109034729E0,1.632505188E0,3.638417628E0
5.155493233E1,-9.542655945E-1,3.886218567E0,1.330732727E0,4.217127834E0
5.156487933E1,-8.635542297E-1,4.885241089E0,1.019679565E0,5.064686843E0
5.157482733E1,-6.963519287E-1,6.497987366E0,6.577322388E-1,6.568208090E0
5.158477433E1,-3.668870544E-1,8.882977753E0,2.710862732E-1,8.894683110E0
5.159472233E1,2.383044434E-1,1.191207870E1,5.179229736E-2,1.191457471E1
5.160466933E1,1.786534882E0,1.564815948E1,-3.164419556E-1,1.575299139E1
5.161461733E1,3.654799805E0,1.991458740E1,-5.751040649E-1,2.025534739E1
5.162456433E1,4.422702942E0,2.393313080E1,-6.475534058E-1,2.434695826E1
5.163451233E1,2.259850616E0,2.695340012E1,1.207987976E-1,2.704824015E1
5.164445933E1,-5.746549988E-1,2.934662338E1,1.163829803E0,2.937531331E1
5.165440733E1,7.327262878E-1,3.237347900E1,1.831740875E0,3.243353674E1
5.166435433E1,8.122109985E-1,3.373564636E1,3.453318787E0,3.392165876E1
5.167430233E1,-8.601113892E-1,3.315769821E1,4.218527527E0,3.343603919E1
5.168424933E1,-1.231788483E0,3.246448975E1,4.716242523E0,3.282839230E1
5.169419733E1,-1.683399353E0,3.115471344E1,6.267017670E0,3.182334856E1
5.170414433E1,-8.114625549E-1,2.976096176E1,7.459587708E0,3.069232421E1
5.171409133E1,1.387614441E0,2.785871750E1,8.197852478E0,2.907298402E1
5.172403933E1,4.067790985E0,2.582729187E1,8.952583008E0,2.763593080E1
5.173398633E1,6.032605133E0,2.439551926E1,9.632169800E0,2.691305222E1
5.174393433E1,6.543043671E0,2.338062973E1,9.927655334E0,2.623020411E1
5.175388133E1,5.147795105E0,2.257784912E1,9.599088593E0,2.506793903E1
5.176382933E1,2.331701202E0,2.141252243E1,8.977281647E0,2.333504946E1
5.177377633E1,-1.283431091E0,2.006487488E1,8.529113617E0,2.184015060E1
5.178372433E1,-3.472329254E0,1.891945679E1,7.808362427E0,2.075989979E1
5.179367133E1,-3.172053680E0,1.710702576E1,7.054829407E0,1.877452723E1
5.180361921E1,-1.860481110E0,1.423105637E1,6.172713776E0,1.562327592E1
5.181356621E1,-7.179071045E-1,1.083446960E1,5.086123352E0,1.199040337E1
5.182351421E1,4.026626587E-2,7.341782684E0,3.766467590E0,8.251646652E0
5.183346121E1,4.773573303E-1,3.899091797E0,2.307751007E0,4.555930374E0
5.184340921E1,6.785389709E-1,8.309220886E-1,7.855664063E-1,1.329647033E0
5.185335621E1,7.366181946E-1,-1.873504028E0,-4.764591980E-1,2.068728372E0
5.186330421E1,9.494755554E-1,-4.029320984E0,-1.805994415E0,4.516475091E0
5.187325121E1,1.338965607E0,-5.364544373E0,-2.892734528E0,6.240118450E0
5.188319921E1,1.992356873E0,-6.025420074E0,-3.627556458E0,7.309879536E0
5.189314621E1,2.738106079E0,-6.518345032E0,-4.135749664E0,8.190877373E0
5.190309421E1,3.324137421E0,-6.622977448E0,-4.492607574E0,8.665866528E0
5.191304121E1,3.612288208E0,-6.515201569E0,-4.455784149E0,8.680465999E0
5.192298821E1,3.519032135E0,-6.158942413E0,-4.049978027E0,8.168138150E0
5.193293621E1,2.842289429E0,-5.617817688E0,-3.346740417E0,7.130158217E0
5.194288321E1,1.832189941E0,-4.917424164E0,-2.647694092E0,5.877777164E0
5.195283121E1,1.036444702E0,-4.154011688E0,-2.213746490E0,4.819824089E0
5.196277821E1,4.092489624E-1,-3.320844269E0,-1.865271149E0,3.830760738E0
5.197272621E1,-1.957928467E-1,-2.481689301E0,-1.394051056E0,2.853155266E0
5.198267321E1,-6.957531738E-1,-1.732497253E0,-7.505392456E-1,2.012194914E0
5.199262121E1,-1.221310272E0,-1.069076843E0,-1.393601990E-1,1.629093411E0
5.200256821E1,-1.538500671E0,-5.694158936E-1,2.761756897E-1,1.663578008E0
5.201251621E1,-1.515747986E0,-1.666035461E-1,5.358856201E-1,1.616298888E0
5.202246321E1,-1.254690857E0,2.019300842E-1,6.084846497E-1,1.408999104E0
5.203241121E1,-1.013991394E0,3.454815674E-1,7.565267944E-1,1.311437704E0
5.204235821E1,-8.684939575E-1,2.438429260E-1,8.872050476E-1,1.265256465E0
5.205230621E1,-7.542814636E-1,7.649093628E-2,1.036145325E0,1.283895838E0
5.206225321E1,-6.661148071E-1,2.398013306E-1,1.398841095E0,1.567791448E0
5.207220121E1,-5.923182678E-1,7.842192078E-1,1.838626556E0,2.084799345E0
5.208214821E1,-7.792794800E-1,1.330133972E0,2.284549255E0,2.756029425E0
5.209209621E1,-9.955796814E-1,2.008972321E0,2.618953857E0,3.447617727E0
5.210204321E1,-1.216969299E0,2.919828186E0,2.792293396E0,4.219397270E0
5.211199121E1,-9.958790588E-1,4.311334534E0,2.474354553E0,5.069695357E0
5.212193821E1,-4.713697815E-1,6.033802643E0,1.854343872E0,6.329893759E0
5.213188621E1,-8.652008057E-2,8.055498505E0,1.331481171E0,8.165254680E0
5.214183321E1,-3.667373657E-2,1.051218979E1,1.310674438E0,1.059364652E1
5.215178021E1,-1.901046753E-2,1.355371490E1,1.537452850E0,1.364064919E1
5.216172821E1,1.666035461E-1,1.735176682E1,1.585802307E0,1.742487697E1
5.217167521E1,4.197271729E-1,2.168016586E1,1.580563202E0,2.174175574E1
5.218162321E1,5.822891235E-1,2.579915039E1,1.339863739E0,2.584048096E1
5.219157021E1,7.948471069E-2,2.864503235E1,1.370549927E0,2.867791142E1
5.220151821E1,8.412506104E-1,3.012530411E1,1.760039978E0,3.018839828E1
5.221146521E1,3.321293335E0,3.086910736E1,3.296295319E0,3.122176070E1
5.222141321E1,4.669539642E0,3.047183350E1,6.270610199E0,3.145882689E1
5.223136021E1,6.016289062E0,2.997516632E1,7.818092194E0,3.155675673E1
5.224130821E1,6.003565521E0,2.945514771E1,9.574988708E0,3.154883412E1
5.225125521E1,4.527335358E0,2.902943298E1,1.101918549E1,3.137876979E1
5.226120321E1,2.616409149E0,2.882870041E1,1.174801987E1,3.124028705E1
5.227115021E1,1.356628876E0,2.865805527E1,1.148082550E1,3.090200524E1
5.228109821E1,9.812095642E-1,2.784359894E1,1.019739441E1,2.966842811E1
5.229104521E1,2.114203491E0,2.675132034E1,8.770711212E0,2.823169091E1
5.230099321E1,3.175945587E0,2.534589294E1,7.407795410E0,2.659654775E1
5.231094021E1,2.457439728E0,2.344978592E1,6.389912109E0,2.442872175E1
5.232088821E1,9.255253601E-1,2.132151169E1,5.715115356E0,2.209357376E1
5.233083521E1,2.332150269E-1,1.895687897E1,4.901108093E0,1.958158599E1
5.234078321E1,3.742218018E-2,1.631651962E1,3.819906464E0,1.675774145E1
5.235073021E1,1.392105103E-1,1.376747040E1,2.741698608E0,1.403850177E1
5.236067821E1,4.073030090E-1,1.112157257E1,1.808389435E0,1.127499643E1
5.237062521E1,5.990542603E-1,8.568332062E0,7.479945374E-1,8.621755979E0
5.238057221E1,5.728587341E-1,6.259383545E0,-2.673440552E-1,6.291225821E0
5.239052021E1,2.685415649E-1,4.026327209E0,-1.323397980E0,4.246740819E0
5.240046721E1,-6.526428223E-2,1.720372467E0,-2.167941742E0,2.768377187E0
5.241041521E1,-1.242416382E-2,-2.956352234E-1,-2.638114014E0,2.654656304E0
5.242036221E1,3.731739807E-1,-1.915267181E0,-2.534529419E0,3.198647616E0
5.243031021E1,7.831713867E-1,-3.181334381E0,-2.102078705E0,3.892682975E0
5.244025721E1,1.445543976E0,-4.148323517E0,-1.589245148E0,4.671604171E0
5.245020521E1,2.015858002E0,-4.897515564E0,-8.720864868E-1,5.367483304E0
5.246015221E1,2.684667206E0,-5.384752350E0,-3.857478333E-1,6.029245166E0
5.247010021E1,3.236270142E0,-5.570216675E0,-3.101550293E-1,6.449570092E0
5.248004721E1,3.391796722E0,-5.501210175E0,-3.933819580E-1,6.474746926E0
5.248999521E1,3.281775513E0,-5.162763977E0,-7.173083496E-1,6.159441019E0
5.249994221E1,2.877765656E0,-4.707261200E0,-1.077160034E0,5.621398128E0
5.250989021E1,2.407443695E0,-4.231251068E0,-1.501377869E0,5.094448572E0
5.251983721E1,2.109263763E0,-3.674409027E0,-1.711540833E0,4.569425275E0
5.252978521E1,1.733545074E0,-3.171305237E0,-1.575623474E0,3.942707796E0
5.253973221E1,1.313817902E0,-2.765648804E0,-1.102457428E0,3.254280745E0
5.254968021E1,1.022224274E0,-2.492017822E0,-4.233197021E-1,2.726590336E0
5.255962721E1,1.023122406E0,-2.193837891E0,2.495310974E-1,2.433509794E0
5.256957521E1,8.854087830E-1,-1.916764069E0,8.210426331E-1,2.265401557E0
5.257952221E1,5.971083069E-1,-1.752256165E0,1.316661987E0,2.271681929E0
5.258946921E1,5.026547241E-1,-1.726958771E0,1.772314453E0,2.525103342E0
5.259941721E1,5.999523926E-1,-2.058070221E0,2.208507385E0,3.077840278E0
5.260936421E1,9.084608459E-1,-2.527643738E0,2.543959808E0,3.699461512E0
5.261931221E1,1.288670197E0,-2.659818878E0,3.005599823E0,4.215321771E0
5.262925921E1,1.455573120E0,-2.420915680E0,3.449426880E0,4.458483109E0
5.263920721E1,9.654922485E-1,-2.136956177E0,3.474724274E0,4.191952500E0
5.264915421E1,1.251397705E-1,-1.528621216E0,2.838247833E0,3.226142208E0
5.265910221E1,-9.325607300E-1,-4.273612976E-1,1.923500061E0,2.179944880E0
5.266904921E1,-1.939217377E0,1.035247192E0,9.431886292E-1,2.392050496E0
5.267899721E1,-2.700983276E0,2.627037048E0,9.819580078E-2,3.769121480E0
5.268894421E1,-2.075284424E0,4.910837860E0,-7.749385071E-1,5.387361471E0
5.269889221E1,-3.665876770E-1,8.412955170E0,-1.605710907E0,8.572660540E0
5.270883921E1,1.587598572E0,1.264510437E1,-1.964664459E0,1.289492304E1
5.271878721E1,2.245031433E0,1.732991226E1,-1.926942902E0,1.758064658E1
5.272873421E1,-4.601431274E-1,2.227622635E1,-1.114282837E0,2.230882378E1
5.273868221E1,-5.317242737E0,2.712793716E1,7.354206848E-1,2.765391272E1
5.274862921E1,-6.007457428E0,3.253169998E1,2.572849731E0,3.318163052E1
5.275857721E1,-5.292095032E0,3.635894119E1,4.904401245E0,3.706793798E1
5.276852421E1,-5.821244659E0,3.762455933E1,7.252268829E0,3.875680272E1
5.277847221E1,-4.549489288E0,3.878704193E1,8.799601135E0,4.003205534E1
5.278841921E1,-4.512965240E0,3.897430252E1,1.106169708E1,4.076425217E1
5.279836721E1,-4.649481354E0,3.748804321E1,1.387509659E1,4.024287969E1
5.280831433E1,-4.186643829E0,3.507730637E1,1.635918091E1,3.893029936E1
5.281826233E1,-1.527573395E0,3.332789429E1,1.773811340E1,3.778521781E1
5.282820933E1,1.833686829E0,3.116189850E1,1.690898758E1,3.550127021E1
